area_id,ocd_id,name,country,state,city,district_type,parent_area_id
331,ocd-division/country:mx/state:tl/fed:1,Diputación del Distrito Federal 1 de TLAXCALA,MX,TLA,"ATLANGATEPEC, ATLTZAYANCA, EL CARMEN TEQUEXQUITLA, CUAPIAXTLA, CUAXOMULCO, HUAMANTLA, IXTENCO, SANTA CRUZ TLAXCALA, TERRENATE, TETLA DE LA SOLIDARIDAD, TLAXCO, TOCATLAN, ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS, TZOMPANTEPEC, XALOZTOC, SAN JOSE TEACALCO, EMILIANO ZAPATA, LAZARO CARDENAS, APIZACO",2,-1,
332,ocd-division/country:mx/state:tl/fed:2,Diputación del Distrito Federal 2 de TLAXCALA,MX,TLA,"APETATITLAN DE ANTONIO CARVAJAL, CHIAUTEMPAN, MAZATECOCHCO DE JOSE MARIA MORELOS, CONTLA DE JUAN CUAMATZI, ACUAMANALA DE MIGUEL HIDALGO, SAN PABLO DEL MONTE, TENANCINGO, TEOLOCHOLCO, TEPEYANCO, TLAXCALA, TOTOLAC, PAPALOTLA DE XICOHTENCATL, SANTA CRUZ QUILEHTLA, SANTA ISABEL XILOXOXTLA, SAN FRANCISCO TETLANOHCAN, LA MAGDALENA TLALTELULCO",2,-1,
333,ocd-division/country:mx/state:tl/fed:3,Diputación del Distrito Federal 3 de TLAXCALA,MX,TLA,"AMAXAC DE GUERRERO, APIZACO, CALPULALPAN, MU?OZ DE DOMINGO ARENAS, ESPA?ITA, HUEYOTLIPAN, IXTACUIXTLA DE MARIANO MATAMOROS, TEPETITLA DE LARDIZABAL, SANCTORUM DE LAZARO CARDENAS, NANACAMILPA DE MARIANO ARISTA, NATIVITAS, PANOTLA, TETLATLAHUCA, TLAXCALA, TOTOLAC, XALTOCAN, XICOHTZINCO, YAUHQUEMEHCAN, ZACATELCO, SANTA APOLONIA TEACALCO, SANTA CRUZ QUILEHTLA, SAN JUAN HUACTZINCO, SANTA CATARINA AYOMETLA, SAN DAMIAN TEXOLOC, SAN JERONIMO ZACUALPAN, SAN LUCAS TECOPILCO, SANTA ANA NOPALUCAN, SAN LORENZO AXOCOMANITLA, BENITO JUAREZ",2,-1,
334,ocd-division/country:mx/state:tl,Gubernatura de TAMAULIPAS,MX,TAM,,1,-1,
335,ocd-division/country:mx/state:tm/fed:1,Diputación del Distrito Federal 1 de TAMAULIPAS,MX,TAM,NUEVO LAREDO,2,-1,
336,ocd-division/country:mx/state:tm/fed:2,Diputación del Distrito Federal 2 de TAMAULIPAS,MX,TAM,"CAMARGO, GUERRERO, GUSTAVO DIAZ ORDAZ, MIER, MIGUEL ALEMAN, REYNOSA",2,-1,
337,ocd-division/country:mx/state:tm/fed:3,Diputación del Distrito Federal 3 de TAMAULIPAS,MX,TAM,"SAN FERNANDO, VALLE HERMOSO, BURGOS, CRUILLAS, MATAMOROS, MENDEZ, RIO BRAVO",2,-1,
338,ocd-division/country:mx/state:tm/fed:4,Diputación del Distrito Federal 4 de TAMAULIPAS,MX,TAM,MATAMOROS,2,-1,
339,ocd-division/country:mx/state:tm/fed:5,Diputación del Distrito Federal 5 de TAMAULIPAS,MX,TAM,"G?EMEZ, HIDALGO, MAINERO, PADILLA, SAN CARLOS, SAN NICOLAS, VICTORIA, VILLAGRAN",2,-1,
340,ocd-division/country:mx/state:tm/fed:6,Diputación del Distrito Federal 6 de TAMAULIPAS,MX,TAM,"ABASOLO, ALDAMA, ANTIGUO MORELOS, BUSTAMANTE, CASAS, GOMEZ FARIAS, GONZALEZ, JAUMAVE, JIMENEZ, LLERA, EL MANTE, MIQUIHUANA, NUEVO MORELOS, OCAMPO, PALMILLAS, SOTO LA MARINA, TULA, XICOTENCATL",2,-1,
341,ocd-division/country:mx/state:tm/fed:7,Diputación del Distrito Federal 7 de TAMAULIPAS,MX,TAM,"ALTAMIRA, CIUDAD MADERO",2,-1,
342,ocd-division/country:mx/state:tm/fed:8,Diputación del Distrito Federal 8 de TAMAULIPAS,MX,TAM,"CIUDAD MADERO, TAMPICO",2,-1,
343,ocd-division/country:mx/state:tm/fed:9,Diputación del Distrito Federal 9 de TAMAULIPAS,MX,TAM,REYNOSA,2,-1,
344,ocd-division/country:mx/state:ve,Gubernatura de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,,1,-1,
345,ocd-division/country:mx/state:ve/fed:1,Diputación del Distrito Federal 1 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"NARANJOS AMATLAN, CITLALTEPETL, CHINAMPA DE GOROSTIZA, OZULUAMA, PANUCO, PUEBLO VIEJO, TAMALIN, TAMIAHUA, TAMPICO ALTO, TANCOCO, TANTIMA, TEMPOAL, EL HIGO",2,-1,
346,ocd-division/country:mx/state:ve/fed:10,Diputación del Distrito Federal 10 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,XALAPA,2,-1,
347,ocd-division/country:mx/state:ve/fed:11,Diputación del Distrito Federal 11 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"COATZACOALCOS, IXHUATLAN DEL SURESTE, MOLOACAN, AGUA DULCE",2,-1,
348,ocd-division/country:mx/state:ve/fed:12,Diputación del Distrito Federal 12 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"BOCA DEL RIO, JAMAPA, MANLIO FABIO ALTAMIRANO, MEDELLIN DE BRAVO, VERACRUZ",2,-1,
349,ocd-division/country:mx/state:ve/fed:13,Diputación del Distrito Federal 13 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"CAMARON DE TEJEDA, CARRILLO PUERTO, COMAPA, COTAXTLA, CUITLAHUAC, HUATUSCO, IGNACIO DE LA LLAVE, PASO DEL MACHO, PASO DE OVEJAS, SOCHIAPA, SOLEDAD DE DOBLADO, TIERRA BLANCA, TLALIXCOYAN, ZENTLA",2,-1,
350,ocd-division/country:mx/state:ve/fed:14,Diputación del Distrito Federal 14 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"LAS CHOAPAS, HIDALGOTITLAN, JESUS CARRANZA, MINATITLAN, SAN JUAN EVANGELISTA, SAYULA DE ALEMAN, UXPANAPA",2,-1,
351,ocd-division/country:mx/state:ve/fed:15,Diputación del Distrito Federal 15 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"ALPATLAHUAC, ATZACAN, CALCAHUALCO, COSCOMATEPEC, IXHUATLANCILLO, IXTACZOQUITLAN, MARIANO ESCOBEDO, ORIZABA, LA PERLA, RIO BLANCO",2,-1,
352,ocd-division/country:mx/state:ve/fed:16,Diputación del Distrito Federal 16 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"IXHUATLAN DEL CAFE, TEPATLAXCO, TOMATLAN, YANGA, AMATLAN DE LOS REYES, ATOYAC, CORDOBA, CHOCAMAN, FORTIN",2,-1,
353,ocd-division/country:mx/state:ve/fed:17,Diputación del Distrito Federal 17 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"ACAYUCAN, COSAMALOAPAN, CHACALTIANGUIS, ISLA, IXMATLAHUACAN, JUAN RODRIGUEZ CLARA, OTATITLAN, PLAYA VICENTE, JOSE AZUETA, TLACOJALPAN, TUXTILLA, TRES VALLES, CARLOS A. CARRILLO, SANTIAGO SOCHIAPAN",2,-1,
354,ocd-division/country:mx/state:ve/fed:18,Diputación del Distrito Federal 18 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"ACULTZINGO, AQUILA, ASTACINGA, ATLAHUILCO, CAMERINO Z. MENDOZA, COETZALA, CUICHAPA, HUILOAPAN DE CUAUHTEMOC, MAGDALENA, MALTRATA, MIXTLA DE ALTAMIRANO, NARANJAL, NOGALES, OMEALCA, RAFAEL DELGADO, LOS REYES, SAN ANDRES TENEJAPAN, SOLEDAD ATZOMPA, TEHUIPANGO, TEQUILA, TEXHUACAN, TEZONAPA, TLAQUILPA, TLILAPAN, XOXOCOTLA, ZONGOLICA",2,-1,
355,ocd-division/country:mx/state:ve/fed:19,Diputación del Distrito Federal 19 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"ACULA, ALVARADO, AMATITLAN, ANGEL R. CABADA, CATEMACO, LERDO DE TEJADA, SALTABARRANCA, SAN ANDRES TUXTLA, SANTIAGO TUXTLA, TLACOTALPAN",2,-1,
356,ocd-division/country:mx/state:ve/fed:2,Diputación del Distrito Federal 2 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"BENITO JUAREZ, CHALMA, CHICONAMEL, CHICONTEPEC, CHONTLA, HUAYACOCOTLA, ILAMATLAN, IXCATEPEC, IXHUATLAN DE MADERO, PLATON SANCHEZ, TANTOYUCA, TEXCATEPEC, TLACHICHILCO, ZACUALPAN, ZONTECOMATLAN",2,-1,
357,ocd-division/country:mx/state:ve/fed:20,Diputación del Distrito Federal 20 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"TEXISTEPEC, ZARAGOZA, NANCHITAL DE LAZARO CARDENAS DEL RIO, TATAHUICAPAN DE JUAREZ, COSOLEACAQUE, CHINAMECA, HUEYAPAN DE OCAMPO, JALTIPAN, MECAYAPAN, OLUTA, OTEAPAN, PAJAPAN, SOCONUSCO, SOTEAPAN",2,-1,
358,ocd-division/country:mx/state:ve/fed:3,Diputación del Distrito Federal 3 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"ALAMO TEMAPACHE, CASTILLO DE TEAYO, CAZONES DE HERRERA, CERRO AZUL, TEPETZINTLA, TUXPAN",2,-1,
359,ocd-division/country:mx/state:ve/fed:4,Diputación del Distrito Federal 4 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,VERACRUZ,2,-1,
360,ocd-division/country:mx/state:ve/fed:5,Diputación del Distrito Federal 5 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"COATZINTLA, POZA RICA DE HIDALGO, TIHUATLAN",2,-1,
361,ocd-division/country:mx/state:ve/fed:6,Diputación del Distrito Federal 6 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"VEGA DE ALATORRE, ZOZOCOLCO DE HIDALGO, SAN RAFAEL, COAHUITLAN, COLIPA, COXQUIHUI, COYUTLA, CHUMATLAN, ESPINAL, FILOMENO MATA, GUTIERREZ ZAMORA, MECATLAN, NAUTLA, PAPANTLA, TECOLUTLA",2,-1,
362,ocd-division/country:mx/state:ve/fed:7,Diputación del Distrito Federal 7 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"ALTOTONGA, ATZALAN, JALACINGO, MARTINEZ DE LA TORRE, LAS MINAS, MISANTLA, TENOCHTITLAN, TLAPACOYAN, VILLA ALDAMA",2,-1,
363,ocd-division/country:mx/state:ve/fed:8,Diputación del Distrito Federal 8 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"ACATLAN, ACTOPAN, ALTO LUCERO DE GUTIERREZ BARRIOS, LA ANTIGUA, APAZAPAN, TLALTETELA, CHICONQUIACO, EMILIANO ZAPATA, XALAPA, JALCOMULCO, JUCHIQUE DE FERRER, LANDERO Y COSS, MIAHUATLAN, NAOLINCO, PUENTE NACIONAL, TENAMPA, TEPETLAN, TLACOTEPEC DE MEJIA, TONAYAN, TOTUTLA, URSULO GALVAN, YECUATLA",2,-1,
364,ocd-division/country:mx/state:ve/fed:9,Diputación del Distrito Federal 9 de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,"ACAJETE, AYAHUALULCO, BANDERILLA, COACOATZINTLA, COATEPEC, COSAUTLAN DE CARVAJAL, IXHUACAN DE LOS REYES, JILOTEPEC, PEROTE, RAFAEL LUCIO, LAS VIGAS DE RAMIREZ, TATATILA, TEOCELO, TLACOLULAN, TLALNELHUAYOCAN, XICO",2,-1,
365,ocd-division/country:mx/state:yu,Gubernatura de YUCATÁN,MX,YUC,,1,-1,
366,ocd-division/country:mx/state:yu/fed:1,Diputación del Distrito Federal 1 de YUCATÁN,MX,YUC,"BUCTZOTZ, CALOTMUL, CENOTILLO, CUNCUNUL, CHANKOM, CHEMAX, CHICHIMILA, CHIKINDZONOT, DZIDZANTUN, DZILAM DE BRAVO, DZILAM GONZALEZ, DZITAS, DZONCAUICH, ESPITA, IZAMAL, KANTUNIL, KAUA, PANABA, QUINTANA ROO, RIO LAGARTOS, SAN FELIPE, SUCILA, SUDZAL, TEKAL DE VENEGAS, TEKOM, TEMAX, TEMOZON, TEPAKAN, TINUM, TIXCACALCUPUL, TIZIMIN, TUNKAS, UAYMA, VALLADOLID, YAXCABA",2,-1,
367,ocd-division/country:mx/state:yu/fed:2,Diputación del Distrito Federal 2 de YUCATÁN,MX,YUC,"ACANCEH, BACA, BOKOBA, CACALCHEN, CANSAHCAB, CELESTUN, CONKAL, CHICXULUB PUEBLO, DZEMUL, HOCABA, HOCTUN, HUNUCMA, IXIL, KANASIN, KINCHIL, MERIDA, MOCOCHA, MOTUL, MUXUPIP, PROGRESO, SAMAHIL, SEYE, SINANCHE, SUMA, TAHMEK, TEKANTO, TELCHAC PUEBLO, TELCHAC PUERTO, TETIZ, TEYA, TIMUCUY, TIXKOKOB, TIXPEHUAL, UCU, XOCCHEL, YAXKUKUL, YOBAIN",2,-1,
368,ocd-division/country:mx/state:yu/fed:3,Diputación del Distrito Federal 3 de YUCATÁN,MX,YUC,"MERIDA, KANASIN",2,-1,
369,ocd-division/country:mx/state:yu/fed:4,Diputación del Distrito Federal 4 de YUCATÁN,MX,YUC,MERIDA,2,-1,
370,ocd-division/country:mx/state:yu/fed:5,Diputación del Distrito Federal 5 de YUCATÁN,MX,YUC,"ABALA, AKIL, CANTAMAYEC, CUZAMA, CHACSINKIN, CHAPAB, CHOCHOLA, CHUMAYEL, DZAN, HALACHO, HOMUN, HUHI, KOPOMA, MAMA, MANI, MAXCANU, MAYAPAN, MERIDA, MUNA, OPICHEN, OXKUTZCAB, PETO, SACALUM, SANAHCAT, SANTA ELENA, SOTUTA, TAHDZIU, TEABO, TECOH, TEKAX, TEKIT, TICUL, TIXMEHUAC, TZUCACAB, UMAN",2,-1,
371,ocd-division/country:mx/state:za,Gubernatura de ZACATECAS,MX,ZAC,,1,-1,
372,ocd-division/country:mx/state:za/fed:1,Diputación del Distrito Federal 1 de ZACATECAS,MX,ZAC,"CALERA, CA?ITAS DE FELIPE PESCADOR, CHALCHIHUITES, FRESNILLO, GENERAL ENRIQUE ESTRADA, JIMENEZ DEL TEUL, SAIN ALTO, SOMBRERETE",2,-1,
373,ocd-division/country:mx/state:za/fed:2,Diputación del Distrito Federal 2 de ZACATECAS,MX,ZAC,"TRINIDAD GARCIA DE LA CADENA, GENARO CODINA, EL PLATEADO DE JOAQUIN AMARO, HUANUSCO, JALPA, JEREZ, JUCHIPILA, LUIS MOYA, MEZQUITAL DEL ORO, MOMAX, MONTE ESCOBEDO, MOYAHUA DE ESTRADA, NOCHISTLAN DE MEJIA, VALPARAISO, VILLANUEVA, SANTA MARIA DE LA PAZ, APOZOL, APULCO, ATOLINGA, BENITO JUAREZ, CUAUHTEMOC, OJOCALIENTE, SUSTICACAN, TABASCO, TEPECHITLAN, TEPETONGO, TEUL DE GONZALEZ ORTEGA, TLALTENANGO DE SANCHEZ ROMAN",2,-1,
374,ocd-division/country:mx/state:za/fed:3,Diputación del Distrito Federal 3 de ZACATECAS,MX,ZAC,"CONCEPCION DEL ORO, GENERAL FRANCISCO R. MURGUIA, JUAN ALDAMA, MAZAPIL, MELCHOR OCAMPO, MIGUEL AUZA, MORELOS, PANUCO, RIO GRANDE, EL SALVADOR, VETAGRANDE, VILLA DE COS, ZACATECAS",2,-1,
375,ocd-division/country:mx/state:za/fed:4,Diputación del Distrito Federal 4 de ZACATECAS,MX,ZAC,"GENERAL PANFILO NATERA, GUADALUPE, LORETO, NORIA DE ANGELES, PINOS, VILLA GARCIA, VILLA GONZALEZ ORTEGA, VILLA HIDALGO",2,-1,
376,ocd-division/country:mx/state:cm/city:1,Presidencia del municipio de CAMPECHE,MX,CAM,PRESIDENCIA DEL MUNICIPIO DE CAMPECHE,3,-1,
377,ocd-division/country:mx/state:qr/city:1,Presidencia del municipio de CHETUMAL,MX,ROO,PRESIDENCIA DEL MUNICIPIO DE CHETUMAL,3,-1,
378,ocd-division/country:mx/state:cl/city:1,Presidencia del municipio de COLIMA,MX,COL,PRESIDENCIA DEL MUNICIPIO DE COLIMA,3,-1,
379,ocd-division/country:mx/state:ja/city:11,Presidencia del municipio de GUADALAJARA,MX,JAL,PRESIDENCIA DEL MUNICIPIO DE GUADALAJARA,3,-1,
380,ocd-division/country:mx/state:gt/city:4,Presidencia del municipio de GUANAJUATO,MX,GUA,PRESIDENCIA DEL MUNICIPIO DE GUANAJUATO,3,-1,
381,ocd-division/country:mx/state:bs/city:1,Presidencia del municipio de LA PAZ,MX,BCS,PRESIDENCIA DEL MUNICIPIO DE LA PAZ,3,-1,
382,ocd-division/country:mx/state:yu/city:2,Presidencia del municipio de MÉRIDA,MX,YUC,PRESIDENCIA DEL MUNICIPIO DE MÉRIDA,3,-1,
383,ocd-division/country:mx/state:bc/city:1,Presidencia del municipio de MEXICALI,MX,BCN,PRESIDENCIA DEL MUNICIPIO DE MEXICALI,3,-1,
384,ocd-division/country:mx/state:oa/city:8,Presidencia del municipio de OAXACA,MX,OAX,PRESIDENCIA DEL MUNICIPIO DE OAXACA,3,-1,
385,ocd-division/country:mx/state:pu/city:11,Presidencia del municipio de PUEBLA,MX,PUE,PRESIDENCIA DEL MUNICIPIO DE PUEBLA,3,-1,
386,ocd-division/country:mx/state:tl/city:1,Presidencia del municipio de TLAXCALA,MX,TLA,PRESIDENCIA DEL MUNICIPIO DE TLAXCALA,3,-1,
387,ocd-division/country:mx/state:ve/city:10,Presidencia del municipio de XALAPA,MX,VER,PRESIDENCIA DEL MUNICIPIO DE XALAPA,3,-1,
388,ocd-division/country:mx/state:za/city:3,Presidencia del municipio de ZACATECAS,MX,ZAC,PRESIDENCIA DEL MUNICIPIO DE ZACATECAS,3,-1,
389,ocd-division/country:mx/state:mo/city:3,Presidencia del municipio de CUAUTLA,MX,MOR,CUAUTLA,3,-1,
390,ocd-division/country:mx/state:mo/city:1,Presidencia del municipio de CUERNAVACA,MX,MOR,CUERNAVACA,3,-1,
391,ocd-division/country:mx/state:mo/city:2,Presidencia del municipio de EMILIANO ZAPATA,MX,MOR,EMILIANO ZAPATA,3,-1,
392,ocd-division/country:mx/state:mo/city:4,Presidencia del municipio de JIUTEPEC,MX,MOR,JIUTEPEC,3,-1,
393,ocd-division/country:mx/state:mo/city:5,Presidencia del municipio de TEMIXCO,MX,MOR,TEMIXCO,3,-1,
394,ocd-division/country:mx/state:ja/city:10,Presidencia del municipio de ZAPOPAN,MX,JAL,ZAPOPAN,3,-1,
395,ocd-division/country:mx/state:ja/city:5,Presidencia del municipio de PUERTO VALLARTA,MX,JAL,PUERTO VALLARTA,3,-1,
396,ocd-division/country:mx/state:ja/city:12,Presidencia del municipio de TLAJOMULCO DE ZÚÑIGA,MX,JAL,TLAJOMULCO DE ZÚÑIGA,3,-1,
397,ocd-division/country:mx/state:ja/city:13,Presidencia del municipio de SAN PEDRO TLAQUEPAQUE,MX,JAL,SAN PEDRO TLAQUEPAQUE,3,-1,
398,ocd-division/country:mx/state:ja/city:7,Presidencia del municipio de TONALÁ,MX,JAL,TONALÁ,3,-1,
399,ocd-division/country:mx/state:so/city:5,Presidencia del municipio de CAJEME,MX,SON,CAJEME,3,-1,
400,ocd-division/country:mx/state:so/city:2,Presidencia del municipio de NOGALES,MX,SON,NOGALES,3,-1,
401,ocd-division/country:mx/state:so/city:1,Presidencia del municipio de SAN LUIS RÍO COLORADO,MX,SON,SAN LUIS RÍO COLORADO,3,-1,
402,ocd-division/country:mx/state:so/city:3,Presidencia del municipio de NAVOJOA,MX,SON,NAVOJOA,3,-1,
403,ocd-division/country:mx/state:so/city:4,Presidencia del municipio de GUAYMAS,MX,SON,GUAYMAS,3,-1,
404,ocd-division/country:mx/state:tl/city:2,Presidencia del municipio de CALPULALPAN,MX,TLA,CALPULALPAN,3,-1,
405,ocd-division/country:mx/state:tl/city:3,Presidencia del municipio de HUAMANTLA,MX,TLA,HUAMANTLA,3,-1,
406,ocd-division/country:mx/state:tl/city:4,Presidencia del municipio de SAN PABLO DEL MONTE,MX,TLA,SAN PABLO DEL MONTE,3,-1,
407,ocd-division/country:mx/state:tl/city:5,Presidencia del municipio de APIZACO,MX,TLA,APIZACO,3,-1,
408,ocd-division/country:mx/state:tl/city:6,Presidencia del municipio de CHIAUTEMPAN,MX,TLA,CHIAUTEMPAN,3,-1,
409,ocd-division/country:mx/state:za/city:2,Presidencia del municipio de FRESNILLO,MX,ZAC,FRESNILLO,3,-1,
410,ocd-division/country:mx/state:za/city:4,Presidencia del municipio de RÍO GRANDE,MX,ZAC,RÍO GRANDE,3,-1,
411,ocd-division/country:mx/state:bc/city:3,Presidencia del municipio de ENSENADA,MX,BCN,ENSENADA,3,-1,
412,ocd-division/country:mx/state:ch/city:7,Presidencia del municipio de BOCOYNA,MX,CHH,BOCOYNA,3,-1,
413,ocd-division/country:mx/state:gr/city:3,Presidencia del municipio de GUERRERO,MX,COA,GUERRERO,3,-1,
414,ocd-division/country:mx/state:cl/city:2,Presidencia del municipio de MANZANILLO,MX,COL,MANZANILLO,3,-1,
415,ocd-division/country:mx/state:gt/city:2,Presidencia del municipio de CELAYA,MX,GUA,CELAYA,3,-1,
416,ocd-division/country:mx/state:gt/city:5,Presidencia del municipio de IRAPUATO,MX,GUA,IRAPUATO,3,-1,
417,ocd-division/country:mx/state:gt/city:3,Presidencia del municipio de LEÓN,MX,GUA,LEÓN,3,-1,
418,ocd-division/country:mx/state:gt/city:1,Presidencia del municipio de SALAMANCA,MX,GUA,SALAMANCA,3,-1,
419,ocd-division/country:mx/state:gt/city:6,Presidencia del municipio de SANTIAGO MARAVATÍO,MX,GUA,SANTIAGO MARAVATÍO,3,-1,
420,ocd-division/country:mx/state:ja/city:8,Presidencia del municipio de TLAQUEPAQUE,MX,JAL,TLAQUEPAQUE,3,-1,
421,ocd-division/country:mx/state:mi/city:3,Presidencia del municipio de URUAPAN,MX,MIC,URUAPAN,3,-1,
422,ocd-division/country:mx/state:mi/city:1,Presidencia del municipio de ZAMORA,MX,MIC,ZAMORA,3,-1,
423,ocd-division/country:mx/state:oa/city:1,Presidencia del municipio de SAN JUAN IHUALTEPEC,MX,OAX,SAN JUAN IHUALTEPEC,3,-1,
424,ocd-division/country:mx/state:qr/city:2,Presidencia del municipio de BENITO JUÁREZ,MX,ROO,BENITO JUÁREZ,3,-1,
425,ocd-division/country:mx/state:so/city:6,Presidencia del municipio de YÉCORA,MX,SON,YÉCORA,3,-1,
426,ocd-division/country:mx/state:za/city:1,Presidencia del municipio de GENERAL ENRIQUE ESTRADA,MX,ZAC,GENERAL ENRIQUE ESTRADA,3,-1,
427,ocd-division/country:mx/state:ag,Senaduría de AGUASCALIENTES,MX,AGU,,4,-1,
428,ocd-division/country:mx/state:bc,Senaduría de BAJA CALIFORNIA,MX,BCN,,4,-1,
429,ocd-division/country:mx/state:bs,Senaduría de BAJA CALIFORNIA SUR,MX,BCS,,4,-1,
430,ocd-division/country:mx/state:cm,Senaduría de CAMPECHE,MX,CAM,,4,-1,
431,ocd-division/country:mx/state:cs,Senaduría de CHIAPAS,MX,CHP,,4,-1,
432,ocd-division/country:mx/state:ch,Senaduría de CHIHUAHUA,MX,CHH,,4,-1,
433,ocd-division/country:mx/state:cl,Senaduría de COLIMA,MX,COL,,4,-1,
434,ocd-division/country:mx/state:co,Senaduría de COAHUILA DE ZARAGOZA,MX,COA,,4,-1,
435,ocd-division/country:mx/state:df,Senaduría de CIUDAD DE MÉXICO,MX,CMX,,4,-1,
436,ocd-division/country:mx/state:dg,Senaduría de DURANGO,MX,DUR,,4,-1,
437,ocd-division/country:mx/state:em,Senaduría de ESTADO DE MÉXICO,MX,MEX,,4,-1,
438,ocd-division/country:mx/state:gt,Senaduría de GUANAJUATO,MX,GUA,,4,-1,
439,ocd-division/country:mx/state:gr,Senaduría de GUERRERO,MX,GRO,,4,-1,
440,ocd-division/country:mx/state:hg,Senaduría de HIDALGO,MX,HID,,4,-1,
441,ocd-division/country:mx/state:ja,Senaduría de JALISCO,MX,JAL,,4,-1,
442,ocd-division/country:mx/state:mi,Senaduría de MICHOACÁN DE OCAMPO,MX,MIC,,4,-1,
443,ocd-division/country:mx/state:mo,Senaduría de MORELOS,MX,MOR,,4,-1,
444,ocd-division/country:mx/state:na,Senaduría de NAYARIT,MX,NAY,,4,-1,
445,ocd-division/country:mx/state:nl,Senaduría de NUEVO LEÓN,MX,NLE,,4,-1,
446,ocd-division/country:mx/state:oa,Senaduría de OAXACA,MX,OAX,,4,-1,
447,ocd-division/country:mx/state:pu,Senaduría de PUEBLA,MX,PUE,,4,-1,
448,ocd-division/country:mx/state:qt,Senaduría de QUERÉTARO,MX,QUE,,4,-1,
449,ocd-division/country:mx/state:qr,Senaduría de QUINTANA ROO,MX,ROO,,4,-1,
450,ocd-division/country:mx/state:sl,Senaduría de SAN LUIS POTOSÍ,MX,SLP,,4,-1,
451,ocd-division/country:mx/state:si,Senaduría de SINALOA,MX,SIN,,4,-1,
452,ocd-division/country:mx/state:so,Senaduría de SONORA,MX,SON,,4,-1,
453,ocd-division/country:mx/state:tb,Senaduría de TABASCO,MX,TAB,,4,-1,
454,ocd-division/country:mx/state:tm,Senaduría de TLAXCALA,MX,TLA,,4,-1,
455,ocd-division/country:mx/state:tl,Senaduría de TAMAULIPAS,MX,TAM,,4,-1,
456,ocd-division/country:mx/state:ve,Senaduría de VERACRUZ DE IGNACIO DE LA LLAVE,MX,VER,,4,-1,
457,ocd-division/country:mx/state:yu,Senaduría de YUCATÁN,MX,YUC,,4,-1,
458,ocd-division/country:mx/state:za,Senaduría de ZACATECAS,MX,ZAC,,4,-1,
459,ocd-division/country:mx/state:ag/loc:1,Diputación del Distrito Local 1 AGUASCALIENTES,MX,AGU,"COSIO, RINCON DE ROMOS",5,-1,
460,ocd-division/country:mx/state:ag/loc:2,Diputación del Distrito Local 2 AGUASCALIENTES,MX,AGU,"ASIENTOS, EL LLANO",5,-1,
461,ocd-division/country:mx/state:ag/loc:3,Diputación del Distrito Local 3 AGUASCALIENTES,MX,AGU,"PABELLON DE ARTEAGA, TEPEZALA",5,-1,
462,ocd-division/country:mx/state:ag/loc:4,Diputación del Distrito Local 4 AGUASCALIENTES,MX,AGU,"JESUS MARIA, SAN FRANCISCO DE LOS ROMO",5,-1,
463,ocd-division/country:mx/state:ag/loc:5,Diputación del Distrito Local 5 AGUASCALIENTES,MX,AGU,AGUASCALIENTES,5,-1,
464,ocd-division/country:mx/state:ag/loc:6,Diputación del Distrito Local 6 AGUASCALIENTES,MX,AGU,AGUASCALIENTES,5,-1,
465,ocd-division/country:mx/state:ag/loc:7,Diputación del Distrito Local 7 AGUASCALIENTES,MX,AGU,JESUS MARIA,5,-1,
466,ocd-division/country:mx/state:ag/loc:8,Diputación del Distrito Local 8 AGUASCALIENTES,MX,AGU,"CALVILLO, SAN JOSE DE GRACIA",5,-1,
467,ocd-division/country:mx/state:ag/loc:9,Diputación del Distrito Local 9 AGUASCALIENTES,MX,AGU,AGUASCALIENTES,5,-1,
468,ocd-division/country:mx/state:ag/loc:10,Diputación del Distrito Local 10 AGUASCALIENTES,MX,AGU,AGUASCALIENTES,5,-1,
469,ocd-division/country:mx/state:ag/loc:11,Diputación del Distrito Local 11 AGUASCALIENTES,MX,AGU,AGUASCALIENTES,5,-1,
470,ocd-division/country:mx/state:ag/loc:12,Diputación del Distrito Local 12 AGUASCALIENTES,MX,AGU,AGUASCALIENTES,5,-1,
