person_profession_id,person_id,profession_id
6642,3433,31,
6643,3433,5,
6644,3434,43,
6645,3434,33,
6646,3435,50,
6647,3435,75,
6648,3435,43,
6649,3435,41,
6650,3436,37,
6651,3436,49,
6652,3437,28,
6653,3437,9,
6654,3437,10,
6655,3437,31,
6656,3437,42,
6657,3438,43,
6658,3438,31,
6659,3438,33,
6660,3439,37,
6661,3439,31,
6662,3439,43,
6663,3440,50,
6664,3440,75,
6665,3440,43,
6666,3440,33,
6667,3441,60,
6668,3441,43,
6669,3442,50,
6670,3442,31,
6671,3442,43,
6672,3443,50,
6673,3443,10,
6674,3443,31,
6675,3443,43,
6676,3444,50,
6677,3444,43,
6678,3444,31,
6679,3445,50,
6680,3445,31,
6681,3445,43,
6682,3446,40,
6683,3446,31,
6684,3447,50,
6685,3447,31,
6686,3447,43,
6687,3447,10,
6688,3449,50,
6689,3449,31,
6690,3449,43,
6691,3450,9,
6692,3450,10,
6693,3450,31,
6694,3450,43,
6695,3451,40,
6696,3451,43,
6697,3452,43,
6698,3452,114,
6699,3454,41,
6700,3455,79,
6701,3455,31,
6702,3455,43,
6703,3457,50,
6704,3457,66,
6705,3457,31,
6706,3457,43,
6707,3457,33,
6708,3458,79,
6709,3458,31,
6710,3458,43,
6711,3459,41,
6712,3459,31,
6713,3459,43,
6714,3460,33,
6715,3460,31,
6716,3460,43,
6717,3461,50,
6718,3461,31,
6719,3461,43,
6720,3462,50,
6721,3462,33,
6722,3462,31,
6723,3463,50,
6724,3463,31,
6725,3463,43,
6726,3464,41,
6727,3464,73,
6728,3464,43,
6729,3464,34,
6730,3465,29,
6731,3465,31,
6732,3465,43,
6733,3466,35,
6734,3466,31,
6735,3466,43,
6736,3467,50,
6737,3467,43,
6738,3468,41,
6739,3468,43,
6740,3468,31,
6741,3469,50,
6742,3469,31,
6743,3469,43,
6744,3470,73,
6745,3470,27,
6746,3470,12,
6747,3470,31,
6748,3471,5,
6749,3471,42,
6750,3471,33,
6751,3471,34,
6752,3472,50,
6753,3472,31,
6754,3472,43,
6755,3473,50,
6756,3473,43,
6757,3473,31,
6758,3473,33,
6759,3474,50,
6760,3474,43,
6761,3474,31,
6762,3475,35,
6763,3475,43,
6764,3476,43,
6765,3476,50,
6766,3476,9,
6767,3477,79,
6768,3477,31,
6769,3477,43,
6770,3477,41,
6771,3478,43,
6772,3478,31,
6773,3479,50,
6774,3479,31,
6775,3479,43,
6776,3480,43,
6777,3481,50,
6778,3481,31,
6779,3481,43,
6780,3482,31,
6781,3482,43,
6782,3483,33,
6783,3483,31,
6784,3483,43,
6785,3484,50,
6786,3484,31,
6787,3484,43,
6788,3484,10,
6789,3484,33,
6790,3485,50,
6791,3485,31,
6792,3485,43,
6793,3486,41,
6794,3487,43,
6795,3487,37,
6796,3487,31,
6797,3488,5,
6798,3488,31,
6799,3488,43,
6800,3488,42,
6801,3488,9,
6802,3489,40,
6803,3489,58,
6804,3489,31,
6805,3490,31,
6806,3490,43,
6807,3491,55,
6808,3491,31,
6809,3491,43,
6810,3492,50,
6811,3492,31,
6812,3492,43,
6813,3493,43,
6814,3493,31,
6815,3494,31,
6816,3494,43,
6817,3494,24,
6818,3494,12,
6819,3495,38,
6820,3495,35,
6821,3495,43,
6822,3496,40,
6823,3496,43,
6824,3496,31,
6825,3497,43,
6826,3497,31,
6827,3497,33,
6828,3498,50,
6829,3498,43,
6830,3499,5,
6831,3499,7,
6832,3499,10,
6833,3499,31,
6834,3499,43,
6835,3500,74,
6836,3500,31,
6837,3500,43,
6838,3501,43,
6839,3502,50,
6840,3502,31,
6841,3502,43,
6842,3503,50,
6843,3503,43,
6844,3504,39,
6845,3504,40,
6846,3504,31,
6847,3504,43,
6848,3505,7,
6849,3505,8,
6850,3505,33,
6851,3505,31,
6852,3506,33,
6853,3506,31,
6854,3506,42,
6855,3506,43,
6856,3507,31,
6857,3507,43,
6858,3508,50,
6859,3508,31,
6860,3508,43,
6861,3509,74,
6862,3510,40,
6863,3510,43,
6864,3510,31,
6865,3511,40,
6866,3511,43,
6867,3512,43,
6868,3512,79,
6869,3513,50,
6870,3513,43,
6871,3514,38,
6872,3514,30,
6873,3514,43,
6874,3514,10,
6875,3515,1,
6876,3515,31,
6877,3516,50,
6878,3516,43,
6879,3517,5,
6880,3517,31,
6881,3517,43,
6882,3518,31,
6883,3518,43,
6884,3519,31,
6885,3519,43,
6886,3520,31,
6887,3520,43,
6888,3521,29,
6889,3521,31,
6890,3521,43,
6891,3522,37,
6892,3522,31,
6893,3522,43,
6894,3523,43,
6895,3523,31,
6896,3523,50,
6897,3524,43,
6898,3525,50,
6899,3525,31,
6900,3525,43,
6901,3526,31,
6902,3526,43,
6903,3527,33,
6904,3528,5,
6905,3528,43,
6906,3528,8,
6907,3528,31,
6908,3529,74,
6909,3529,31,
6910,3530,50,
6911,3530,43,
6912,3530,31,
6913,3531,32,
6914,3531,43,
6915,3531,31,
6916,3531,7,
6917,3531,9,
6918,3532,5,
6919,3532,31,
6920,3533,50,
6921,3533,31,
6922,3533,43,
6923,3534,31,
6924,3535,64,
6925,3535,31,
6926,3536,33,
6927,3536,17,
6928,3536,25,
6929,3537,32,
6930,3537,43,
6931,3537,31,
6932,3538,30,
6933,3538,31,
6934,3539,31,
6935,3539,33,
6936,3540,43,
6937,3541,50,
6938,3541,31,
6939,3541,43,
6940,3542,41,
6941,3542,43,
6942,3542,31,
6943,3543,43,
6944,3543,31,
6945,3543,50,
6946,3544,1,
6947,3544,43,
6948,3544,31,
6949,3544,33,
6950,3545,50,
6951,3545,10,
6952,3545,31,
6953,3545,43,
6954,3546,7,
6955,3547,50,
6956,3547,40,
6957,3547,31,
6958,3548,50,
6959,3548,33,
6960,3548,43,
6961,3549,31,
6962,3549,43,
6963,3550,41,
6964,3550,33,
6965,3551,50,
6966,3551,43,
6967,3552,43,
6968,3552,39,
6969,3552,31,
6970,3553,43,
6971,3553,60,
6972,3554,35,
6973,3554,31,
6974,3554,33,
6975,3554,43,
6976,3555,79,
6977,3556,50,
6978,3556,43,
6979,3556,31,
6980,3557,10,
6981,3557,67,
6982,3558,50,
6983,3558,43,
6984,3558,31,
6985,3559,43,
6986,3559,31,
6987,3559,107,
6988,3560,31,
6989,3561,50,
6990,3561,31,
6991,3561,43,
6992,3561,40,
6993,3562,50,
6994,3562,31,
6995,3562,43,
6996,3563,35,
6997,3563,31,
6998,3563,43,
6999,3563,19,
7000,3564,50,
7001,3566,43,
7002,3566,75,
7003,3566,6,
7004,3567,35,
7005,3567,38,
7006,3567,31,
7007,3567,43,
7008,3568,50,
7009,3568,43,
7010,3568,31,
7011,3568,42,
7012,3569,50,
7013,3569,43,
7014,3569,31,
7015,3570,50,
7016,3570,43,
7017,3571,41,
7018,3571,31,
7019,3571,43,
7020,3571,33,
7021,3572,25,
7022,3572,33,
7023,3572,22,
7024,3573,50,
7025,3573,114,
7026,3573,43,
7027,3573,31,
7028,3574,31,
7029,3574,50,
7030,3574,43,
7031,3575,32,
7032,3575,43,
7033,3575,31,
7034,3576,50,
7035,3576,31,
7036,3576,43,
7037,3576,33,
7038,3577,50,
7039,3577,114,
7040,3577,33,
7041,3578,40,
7042,3578,48,
7043,3579,43,
7044,3579,50,
7045,3580,33,
7046,3581,61,
7047,3581,41,
7048,3581,43,
7049,3582,114,
7050,3582,43,
7051,3583,61,
7052,3583,43,
7053,3583,31,
7054,3584,31,
7055,3584,50,
7056,3584,33,
7057,3585,43,
7058,3586,7,
7059,3586,43,
7060,3586,114,
7061,3587,40,
7062,3587,75,
7063,3588,43,
7064,3589,43,
7065,3589,50,
7066,3590,74,
7067,3590,43,
7068,3590,31,
7069,3591,41,
7070,3591,109,
7071,3591,42,
7072,3592,43,
7073,3593,33,
7074,3593,43,
7075,3593,31,
7076,3594,43,
7077,3594,31,
7078,3595,24,
7079,3595,9,
7080,3595,50,
7081,3595,43,
7082,3596,43,
7083,3596,41,
7084,3597,50,
7085,3597,43,
7086,3598,1,
7087,3598,7,
7088,3598,8,
7089,3598,9,
7090,3598,43,
7091,3599,50,
7092,3599,10,
7093,3600,2,
7094,3600,114,
7095,3600,35,
7096,3601,44,
7097,3601,43,
7098,3601,25,
7099,3602,80,
7100,3602,43,
7101,3603,40,
7102,3603,41,
7103,3603,43,
7104,3604,50,
7105,3604,43,
7106,3604,16,
7107,3605,6,
7108,3606,81,
7109,3606,90,
7110,3606,33,
7111,3607,43,
7112,3607,31,
7113,3607,60,
7114,3607,50,
7115,3608,31,
7116,3608,43,
7117,3609,105,
7118,3609,84,
7119,3609,31,
7120,3610,79,
7121,3610,32,
7122,3610,43,
7123,3611,41,
7124,3611,43,
7125,3611,46,
7126,3612,50,
7127,3612,16,
7128,3613,1,
7129,3613,7,
7130,3613,42,
7131,3613,31,
7132,3614,50,
7133,3614,43,
7134,3615,31,
7135,3615,45,
7136,3616,50,
7137,3616,43,
7138,3616,53,
7139,3616,7,
7140,3616,31,
7141,3617,50,
7142,3618,104,
7143,3618,43,
7144,3619,31,
7145,3620,50,
7146,3620,41,
7147,3620,33,
7148,3621,50,
7149,3621,31,
7150,3621,43,
7151,3622,50,
7152,3622,31,
7153,3623,50,
7154,3623,31,
7155,3623,43,
7156,3623,33,
7157,3624,35,
7158,3624,43,
7159,3624,33,
7160,3625,5,
7161,3625,10,
7162,3626,50,
7163,3626,31,
7164,3627,31,
7165,3628,50,
7166,3628,41,
7167,3628,31,
7168,3629,104,
7169,3629,31,
7170,3630,50,
7171,3630,31,
7172,3630,43,
7173,3631,16,
7174,3631,43,
7175,3632,7,
7176,3632,31,
7177,3633,41,
7178,3634,50,
7179,3634,43,
7180,3635,41,
7181,3635,43,
7182,3636,43,
7183,3637,1,
7184,3637,31,
7185,3637,43,
7186,3638,20,
7187,3638,41,
7188,3639,20,
7189,3639,43,
7190,3639,41,
7191,3640,38,
7192,3640,43,
7193,3641,6,
7194,3641,31,
7195,3642,43,
7196,3642,31,
7197,3642,35,
7198,3643,31,
7199,3644,50,
7200,3644,41,
7201,3644,31,
7202,3644,43,
7203,3645,50,
7204,3645,43,
7205,3645,46,
7206,3646,50,
7207,3646,43,
7208,3646,41,
7209,3647,43,
7210,3648,31,
7211,3648,113,
7212,3648,41,
7213,3649,61,
7214,3649,114,
7215,3649,43,
7216,3649,31,
7217,3650,31,
7218,3650,40,
7219,3650,29,
7220,3650,10,
7221,3651,31,
7222,3651,10,
7223,3651,43,
7224,3652,39,
7225,3652,41,
7226,3652,43,
7227,3652,42,
7228,3653,50,
7229,3653,34,
7230,3654,81,
7231,3654,92,
7232,3654,24,
7233,3654,109,
7234,3654,8,
7235,3655,50,
7236,3655,43,
7237,3655,75,
7238,3656,40,
7239,3656,41,
7240,3656,46,
7241,3656,39,
7242,3657,80,
7243,3657,50,
7244,3657,48,
7245,3657,41,
7246,3657,31,
7247,3658,41,
7248,3659,50,
7249,3659,43,
7250,3659,41,
7251,3659,31,
7252,3660,50,
7253,3660,40,
7254,3660,41,
7255,3660,31,
7256,3660,10,
7257,3661,50,
7258,3661,3,
7259,3661,31,
7260,3661,43,
7261,3662,31,
7262,3662,38,
7263,3662,41,
7264,3662,43,
7265,3662,114,
7266,3663,73,
7267,3663,31,
7268,3663,74,
7269,3663,43,
7270,3664,43,
7271,3664,31,
7272,3665,41,
7273,3665,43,
7274,3665,31,
7275,3666,67,
7276,3666,43,
7277,3666,31,
7278,3667,41,
7279,3668,50,
7280,3668,43,
7281,3668,31,
7282,3669,50,
7283,3669,43,
7284,3669,31,
7285,3669,114,
7286,3670,50,
7287,3670,114,
7288,3670,31,
7289,3671,105,
7290,3671,43,
7291,3671,31,
7292,3672,50,
7293,3672,43,
7294,3672,31,
7295,3673,41,
7296,3673,43,
7297,3673,31,
7298,3674,108,
7299,3674,55,
7300,3674,43,
7301,3674,31,
7302,3675,60,
7303,3675,114,
7304,3675,43,
7305,3676,43,
7306,3676,31,
7307,3677,12,
7308,3677,31,
7309,3677,43,
7310,3678,114,
7311,3678,115,
7312,3679,50,
7313,3679,41,
7314,3680,35,
7315,3680,43,
7316,3680,31,
7317,3681,38,
7318,3681,31,
7319,3681,43,
7320,3681,33,
7321,3682,35,
7322,3682,43,
7323,3682,31,
7324,3683,50,
7325,3683,43,
7326,3684,43,
7327,3684,115,
7328,3684,50,
7329,3685,20,
7330,3685,69,
7331,3685,114,
7332,3686,43,
7333,3686,115,
7334,3686,50,
7335,3687,41,
7336,3687,43,
7337,3688,41,
7338,3688,47,
7339,3688,33,
7340,3689,41,
7341,3689,43,
7342,3690,50,
7343,3690,40,
7344,3691,50,
7345,3691,43,
7346,3692,50,
7347,3692,43,
7348,3693,43,
7349,3693,31,
7350,3694,7,
7351,3694,43,
7352,3695,53,
7353,3695,12,
7354,3695,79,
7355,3695,75,
7356,3696,46,
7357,3696,114,
7358,3696,43,
7359,3696,31,
7360,3697,41,
7361,3697,39,
7362,3698,50,
7363,3698,31,
7364,3698,43,
7365,3699,32,
7366,3699,41,
7367,3699,39,
7368,3699,43,
7369,3699,15,
7370,3700,75,
7371,3701,41,
7372,3701,43,
7373,3702,43,
7374,3702,35,
7375,3703,50,
7376,3703,43,
7377,3705,43,
7378,3706,80,
7379,3706,75,
7380,3706,45,
7381,3706,43,
7382,3707,50,
7383,3707,114,
7384,3707,43,
7385,3708,50,
7386,3708,114,
7387,3709,41,
7388,3709,9,
7389,3710,50,
7390,3710,43,
7391,3711,50,
7392,3711,43,
7393,3712,35,
7394,3712,19,
7395,3712,8,
7396,3712,10,
7397,3712,43,
7398,3713,74,
7399,3713,44,
7400,3714,43,
7401,3714,75,
7402,3714,33,
7403,3715,50,
7404,3715,43,
7405,3716,50,
7406,3716,43,
7407,3716,16,
7408,3717,81,
7409,3717,43,
7410,3718,43,
7411,3718,64,
7412,3718,12,
7413,3718,33,
7414,3719,50,
7415,3719,43,
7416,3720,18,
7417,3720,11,
7418,3720,1,
7419,3721,50,
7420,3721,43,
7421,3721,75,
7422,3721,41,
7423,3722,32,
7424,3722,43,
7425,3723,40,
7426,3723,113,
7427,3723,43,
7428,3723,7,
7429,3723,42,
7430,3724,41,
7431,3724,43,
7432,3724,40,
7433,3725,35,
7434,3725,41,
7435,3725,79,
7436,3726,64,
7437,3726,106,
7438,3726,31,
7439,3726,43,
7440,3727,81,
7441,3728,43,
7442,3728,41,
7443,3728,60,
7444,3728,31,
7445,3729,60,
7446,3729,114,
7447,3729,9,
7448,3730,50,
7449,3730,43,
7450,3730,7,
7451,3730,8,
7452,3730,31,
7453,3731,50,
7454,3731,31,
7455,3732,50,
7456,3732,43,
7457,3732,114,
7458,3732,31,
7459,3733,50,
7460,3733,43,
7461,3734,50,
7462,3734,43,
7463,3735,43,
7464,3735,41,
7465,3735,75,
7466,3737,31,
7467,3737,43,
7468,3737,50,
7469,3738,111,
7470,3738,43,
7471,3738,42,
7472,3739,50,
7473,3739,43,
7474,3741,60,
7475,3741,53,
7476,3741,114,
7477,3741,43,
7478,3741,31,
7479,3742,41,
7480,3742,61,
7481,3742,43,
7482,3743,14,
7483,3743,43,
7484,3744,81,
7485,3744,116,
7486,3744,51,
7487,3745,50,
7488,3745,31,
7489,3745,43,
7490,3746,38,
7491,3746,41,
7492,3746,43,
7493,3747,47,
7494,3747,114,
7495,3748,50,
7496,3748,43,
7497,3749,73,
7498,3749,41,
7499,3749,45,
7500,3750,7,
7501,3750,42,
7502,3750,43,
7503,3750,30,
7504,3750,50,
7505,3751,50,
7506,3751,43,
7507,3751,31,
7508,3752,31,
7509,3753,64,
7510,3753,41,
7511,3753,114,
7512,3753,31,
7513,3753,43,
7514,3754,7,
7515,3754,31,
7516,3755,43,
7517,3756,41,
7518,3756,79,
7519,3756,39,
7520,3756,43,
7521,3757,50,
7522,3757,9,
7523,3757,31,
7524,3758,50,
7525,3758,35,
7526,3758,31,
7527,3759,43,
7528,3760,50,
7529,3760,43,
7530,3760,41,
7531,3761,50,
7532,3761,8,
7533,3761,5,
7534,3761,43,
7535,3762,43,
7536,3762,40,
7537,3763,31,
7538,3763,43,
7539,3763,41,
7540,3763,39,
7541,3764,31,
7542,3764,43,
7543,3765,49,
7544,3765,31,
7545,3766,7,
7546,3766,31,
7547,3767,31,
7548,3768,50,
7549,3768,31,
7550,3768,43,
7551,3769,40,
7552,3769,31,
7553,3770,105,
7554,3770,31,
7555,3771,104,
7556,3771,46,
7557,3772,32,
7558,3772,31,
7559,3773,105,
7560,3773,31,
7561,3773,33,
7562,3774,43,
7563,3774,31,
7564,3775,41,
7565,3775,31,
7566,3776,43,
7567,3776,33,
7568,3777,50,
7569,3777,43,
7570,3777,31,
7571,3778,50,
7572,3778,38,
7573,3778,43,
7574,3779,20,
7575,3779,38,
7576,3779,41,
7577,3779,114,
7578,3780,41,
7579,3780,43,
7580,3780,111,
7581,3781,50,
7582,3781,43,
7583,3782,50,
7584,3782,43,
7585,3782,47,
7586,3783,47,
7587,3783,43,
7588,3784,50,
7589,3784,43,
7590,3784,22,
7591,3785,105,
7592,3785,43,
7593,3785,31,
7594,3785,41,
7595,3786,39,
7596,3786,41,
7597,3786,61,
7598,3786,43,
7599,3786,115,
7600,3787,41,
7601,3787,45,
7602,3787,75,
7603,3788,50,
7604,3788,42,
7605,3788,31,
7606,3788,43,
7607,3789,43,
7608,3789,39,
7609,3790,50,
7610,3790,43,
7611,3790,114,
7612,3791,43,
7613,3792,107,
7614,3792,43,
7615,3793,31,
7616,3793,114,
7617,3793,10,
7618,3793,43,
7619,3794,27,
7620,3794,8,
7621,3794,9,
7622,3794,43,
7623,3795,50,
7624,3796,50,
7625,3796,59,
7626,3796,43,
7627,3797,40,
7628,3797,39,
7629,3797,114,
7630,3798,50,
7631,3799,50,
7632,3799,43,
7633,3799,10,
7634,3800,43,
7635,3801,50,
7636,3802,1,
7637,3802,16,
7638,3802,43,
7639,3803,7,
7640,3803,43,
7641,3804,50,
7642,3805,31,
7643,3805,43,
7644,3806,16,
7645,3806,1,
7646,3806,43,
7647,3807,60,
7648,3807,43,
7649,3807,59,
7650,3808,114,
7651,3808,43,
7652,3809,50,
7653,3809,31,
7654,3810,81,
7655,3810,46,
7656,3811,79,
7657,3811,45,
7658,3811,75,
7659,3811,43,
7660,3812,79,
7661,3812,43,
7662,3813,118,
7663,3813,43,
7664,3814,7,
7665,3814,43,
7666,3814,31,
7667,3815,41,
7668,3815,43,
7669,3816,7,
7670,3816,8,
7671,3816,42,
7672,3817,40,
7673,3817,42,
7674,3817,43,
7675,3817,31,
7676,3817,10,
7677,3818,114,
7678,3818,43,
7679,3819,50,
7680,3819,43,
7681,3820,41,
7682,3820,31,
7683,3821,41,
7684,3821,43,
7685,3822,50,
7686,3822,43,
7687,3823,41,
7688,3823,42,
7689,3823,114,
7690,3823,43,
7691,3824,38,
7692,3824,43,
7693,3825,43,
7694,3825,31,
7695,3826,18,
7696,3826,19,
7697,3826,43,
7698,3826,11,
7699,3826,30,
7700,3827,73,
7701,3827,50,
7702,3827,43,
7703,3828,50,
7704,3828,43,
7705,3828,18,
7706,3828,114,
7707,3829,50,
7708,3829,43,
7709,3830,41,
7710,3830,31,
7711,3830,43,
7712,3831,50,
7713,3831,43,
7714,3832,58,
7715,3832,38,
7716,3832,43,
7717,3832,10,
7718,3833,50,
7719,3833,31,
7720,3833,35,
7721,3834,81,
7722,3834,43,
7723,3835,33,
7724,3835,43,
7725,3835,37,
7726,3836,30,
7727,3836,34,
7728,3836,5,
7729,3836,43,
7730,3837,50,
7731,3837,43,
7732,3838,50,
7733,3838,43,
7734,3838,33,
7735,3839,50,
7736,3839,31,
7737,3839,43,
7738,3840,33,
7739,3840,29,
7740,3840,43,
7741,3841,41,
7742,3841,50,
7743,3841,43,
7744,3841,31,
7745,3841,9,
7746,3842,41,
7747,3842,31,
7748,3842,43,
7749,3843,50,
7750,3843,31,
7751,3843,43,
7752,3844,81,
7753,3844,43,
7754,3845,31,
7755,3845,43,
7756,3846,50,
7757,3846,31,
7758,3846,43,
7759,3847,50,
7760,3847,31,
7761,3847,43,
7762,3848,60,
7763,3848,31,
7764,3848,43,
7765,3849,38,
7766,3849,43,
7767,3850,50,
7768,3850,43,
7769,3851,50,
7770,3851,31,
7771,3851,43,
7772,3851,42,
7773,3852,73,
7774,3852,74,
7775,3852,43,
7776,3853,43,
7777,3853,31,
7778,3853,12,
7779,3853,114,
7780,3854,50,
7781,3854,31,
7782,3854,41,
7783,3855,61,
7784,3855,114,
7785,3855,43,
7786,3855,41,
7787,3856,31,
7788,3856,43,
7789,3856,41,
7790,3857,50,
7791,3857,43,
7792,3857,10,
7793,3857,35,
7794,3858,35,
7795,3858,41,
7796,3858,33,
7797,3858,14,
7798,3858,31,
7799,3859,26,
7800,3859,31,
7801,3859,38,
7802,3859,41,
7803,3860,38,
7804,3860,35,
7805,3861,60,
7806,3861,31,
7807,3861,42,
7808,3862,43,
7809,3862,31,
7810,3863,50,
7811,3863,31,
7812,3863,114,
7813,3863,35,
7814,3864,50,
7815,3864,10,
7816,3864,41,
7817,3864,43,
7818,3865,31,
7819,3865,43,
7820,3866,42,
7821,3867,50,
7822,3867,43,
7823,3867,31,
7824,3868,32,
7825,3868,43,
7826,3868,39,
7827,3869,41,
7828,3869,40,
7829,3869,31,
7830,3869,43,
7831,3870,42,
7832,3870,5,
7833,3871,49,
7834,3871,109,
7835,3871,46,
7836,3871,81,
7837,3871,43,
7838,3872,35,
7839,3872,31,
7840,3872,43,
7841,3872,19,
7842,3873,35,
7843,3873,50,
7844,3873,31,
7845,3873,43,
7846,3874,35,
7847,3874,19,
7848,3875,40,
7849,3875,43,
7850,3876,31,
7851,3876,61,
7852,3877,41,
7853,3877,43,
7854,3877,31,
7855,3877,33,
7856,3878,50,
7857,3878,43,
7858,3878,31,
7859,3879,50,
7860,3879,43,
7861,3879,31,
7862,3880,50,
7863,3880,51,
7864,3880,43,
7865,3881,50,
7866,3881,31,
7867,3881,43,
7868,3882,50,
7869,3882,43,
7870,3883,50,
7871,3883,43,
7872,3883,31,
7873,3884,50,
7874,3884,38,
7875,3884,43,
7876,3884,31,
7877,3884,10,
7878,3885,43,
7879,3885,50,
7880,3886,50,
7881,3886,43,
7882,3887,5,
7883,3887,50,
7884,3887,31,
7885,3887,41,
7886,3887,43,
7887,3888,50,
7888,3888,43,
7889,3889,50,
7890,3889,43,
7891,3890,50,
7892,3890,43,
7893,3891,1,
7894,3891,6,
7895,3891,42,
7896,3892,43,
7897,3892,67,
7898,3892,31,
7899,3893,50,
7900,3893,43,
7901,3893,31,
7902,3894,59,
7903,3894,46,
7904,3894,66,
7905,3895,29,
7906,3895,43,
7907,3895,9,
7908,3895,33,
7909,3895,114,
7910,3896,7,
7911,3896,8,
7912,3896,9,
7913,3896,15,
7914,3896,43,
7915,3897,41,
7916,3897,79,
7917,3897,43,
7918,3898,38,
7919,3898,47,
7920,3899,43,
7921,3899,31,
7922,3900,41,
7923,3900,48,
7924,3900,12,
7925,3901,50,
7926,3901,43,
7927,3902,67,
7928,3902,62,
7929,3902,56,
7930,3902,41,
7931,3902,44,
7932,3903,50,
7933,3903,43,
7934,3903,41,
7935,3903,75,
7936,3904,73,
7937,3904,74,
7938,3904,43,
7939,3905,41,
7940,3905,114,
7941,3905,43,
7942,3906,45,
7943,3906,68,
7944,3907,35,
7945,3907,43,
7946,3907,31,
7947,3908,22,
7948,3908,115,
7949,3908,41,
7950,3908,33,
7951,3909,41,
7952,3909,60,
7953,3910,50,
7954,3910,31,
7955,3910,10,
7956,3911,50,
7957,3911,40,
7958,3912,50,
7959,3912,35,
7960,3912,19,
7961,3913,61,
7962,3913,31,
7963,3913,7,
7964,3914,50,
7965,3914,43,
7966,3914,31,
7967,3915,50,
7968,3915,43,
7969,3915,12,
7970,3916,40,
7971,3916,60,
7972,3916,31,
7973,3916,43,
7974,3917,5,
7975,3917,7,
7976,3917,33,
7977,3917,31,
7978,3918,50,
7979,3918,43,
7980,3919,60,
7981,3919,31,
7982,3919,43,
7983,3920,50,
7984,3920,31,
7985,3920,8,
7986,3920,10,
7987,3921,31,
7988,3921,43,
7989,3922,43,
7990,3922,31,
7991,3922,32,
7992,3923,50,
7993,3923,31,
7994,3923,43,
7995,3924,41,
7996,3924,40,
7997,3924,31,
7998,3925,50,
7999,3925,43,
8000,3925,31,
8001,3926,50,
8002,3926,31,
8003,3926,43,
8004,3927,81,
8005,3927,43,
8006,3928,40,
8007,3928,31,
8008,3928,33,
8009,3929,40,
8010,3929,10,
8011,3929,33,
8012,3930,1,
8013,3930,9,
8014,3930,31,
8015,3931,43,
8016,3932,50,
8017,3932,35,
8018,3932,31,
8019,3932,43,
8020,3933,50,
8021,3933,33,
8022,3934,43,
8023,3934,41,
8024,3935,81,
8025,3935,43,
8026,3935,109,
8027,3935,33,
8028,3936,43,
8029,3936,33,
8030,3936,31,
8031,3937,19,
8032,3937,33,
8033,3937,114,
8034,3938,31,
8035,3938,43,
8036,3939,35,
8037,3939,43,
8038,3940,8,
8039,3940,43,
8040,3940,5,
8041,3941,26,
8042,3941,31,
8043,3941,43,
8044,3941,10,
8045,3941,41,
8046,3942,31,
8047,3942,35,
8048,3942,10,
8049,3942,114,
8050,3943,61,
8051,3943,43,
8052,3943,31,
8053,3943,33,
8054,3944,5,
8055,3944,32,
8056,3944,9,
8057,3944,33,
8058,3945,75,
8059,3945,33,
8060,3946,41,
8061,3946,114,
8062,3947,16,
8063,3947,33,
8064,3948,79,
8065,3948,43,
8066,3948,31,
8067,3949,41,
8068,3949,79,
8069,3949,37,
8070,3949,10,
8071,3949,33,
8072,3950,50,
8073,3950,42,
8074,3950,8,
8075,3950,33,
8076,3951,1,
8077,3951,7,
8078,3951,31,
8079,3952,29,
8080,3953,43,
8081,3953,33,
8082,3954,50,
8083,3954,33,
8084,3955,41,
8085,3955,43,
8086,3955,114,
8087,3955,111,
8088,3957,35,
8089,3957,114,
8090,3957,41,
8091,3958,41,
8092,3958,39,
8093,3958,46,
8094,3958,40,
8095,3958,114,
8096,3959,27,
8097,3959,50,
8098,3960,105,
8099,3960,10,
8100,3960,31,
8101,3961,41,
8102,3961,43,
8103,3963,18,
8104,3963,43,
8105,3963,42,
8106,3964,50,
8107,3965,41,
8108,3967,50,
8109,3968,41,
8110,3968,43,
8111,3968,31,
8112,3969,43,
8113,3970,6,
8114,3971,14,
8115,3971,7,
8116,3971,43,
8117,3972,7,
8118,3974,43,
8119,3975,1,
8120,3975,43,
8121,3975,75,
8122,3976,40,
8123,3976,41,
8124,3977,41,
8125,3977,43,
8126,3977,9,
8127,3977,42,
8128,3978,50,
8129,3978,45,
8130,3978,43,
8131,3979,50,
8132,3980,50,
8133,3981,63,
8134,3981,43,
8135,3982,41,
8136,3982,31,
8137,3983,50,
8138,3983,43,
8139,3983,35,
8140,3983,10,
8141,3983,31,
8142,3984,31,
8143,3984,43,
8144,3984,79,
8145,3984,33,
8146,3984,59,
8147,3985,41,
8148,3985,43,
8149,3986,81,
8150,3986,43,
8151,3986,50,
8152,3986,42,
8153,3987,40,
8154,3987,38,
8155,3987,43,
8156,3988,68,
8157,3988,48,
8158,3988,42,
8159,3988,10,
8160,3988,35,
8161,3989,50,
8162,3989,43,
8163,3989,10,
8164,3989,9,
8165,3989,35,
8166,3990,41,
8167,3990,43,
8168,3990,33,
8169,3991,81,
8170,3991,46,
8171,3992,41,
8172,3992,42,
8173,3992,9,
8174,3993,7,
8175,3993,42,
8176,3994,43,
8177,3994,41,
8178,3995,51,
8179,3995,73,
8180,3995,43,
8181,3996,50,
8182,3996,43,
8183,3996,31,
8184,3996,114,
8185,3997,61,
8186,3997,43,
8187,3997,33,
8188,3997,41,
8189,3998,24,
8190,3998,50,
8191,3998,40,
8192,3998,43,
8193,3999,35,
8194,3999,41,
