full_name,first_name,last_name,date_birth,gender,dead_or_alive,last_degree_of_studies,contest_id
Rosa Sanchez Ramirez,Rosa,Rosa Sanchez Ramirez,0001-01-01,2,True,-1,273,
Eduardo Alejandro Vega Yunes,Eduardo Alejandro,Vega Yunes,0001-01-01,1,True,4,287,
Sabino Lopez Marquez,Sabino,Lopez Marquez,0001-01-01,1,True,4,300,
Consuelo Valentin Jimenez,Consuelo,Valentin Jimenez,0001-01-01,2,True,4,51,
Karina Dolores Estrada,Karina,Dolores Estrada,0001-01-01,2,True,-1,73,
Tomas De Jesus Toribio,Tomas,De Jesus Toribio,0001-01-01,1,True,-1,79,
Maria Del Rocio Lilia Vera Vazquez,Maria Del Rocio Lilia,Vera Vazquez,0001-01-01,2,True,-1,83,
Yazuri Lozano Campos,Yazuri,Lozano Campos,0001-01-01,2,True,-1,91,
Armando Angeles Rodriguez,Armando,Angeles Rodriguez,0001-01-01,1,True,-1,95,
Zita Beatriz Pazzi Maza,Zita Beatriz,Pazzi Maza,1956-04-12,2,True,4,30,
Eric Abraham Sosa Mar,Eric Abraham,Sosa Mar,1979-09-26,1,True,4,125,
Maria Teresa Osorio Nieto,Maria Teresa,Osorio Nieto,0001-01-01,2,True,6,171,
Francisco Jose Gutierrez De Velasco Urtaza,Francisco Jose,Gutierrez De Velasco Urtaza,1961-03-08,1,True,4,207,
Elisa Rivera Elizalde,Elisa,Rivera Elizalde,0001-01-01,2,True,6,233,
Mariano Romero Gonzalez,Mariano,Romero Gonzalez,0001-01-01,1,True,2,254,
Adriana Soto Monjaras,Adriana,Soto Monjaras,0001-01-01,2,True,4,273,
Adolfo Mota Hernandez,Adolfo,Mota Hernandez,1976-01-31,1,True,4,287,
Jose Francisco Yunes Zorrilla,Jose Francisco,Yunes Zorrilla,1969-09-25,1,True,6,300,
Americo Zuñiga Martinez,Americo,Zuñiga Martinez,1978-09-26,1,True,4,42,
Nereida Santos Hernandez,Nereida,Santos Hernandez,0001-01-01,2,True,2,51,
Maria Josefina Gamboa Torales,Maria Josefina,Gamboa Torales,0001-01-01,2,True,6,60,
Santiago Gregorio Morales Rendon,Santiago Gregorio,Morales Rendon,0001-01-01,1,True,4,67,
Fredy Ayala Gonzalez,Fredy,Ayala Gonzalez,0001-01-01,1,True,4,73,
Igor Fidel Roji Lopez,Igor Fidel,Roji Lopez,0001-01-01,1,True,4,79,
Claudia Quiñones Garrido,Claudia,Quiñones Garrido,1972-08-08,2,True,4,87,
Maria Sabina Martinez Pinto,Maria Sabina,Martinez Pinto,0001-01-01,2,True,-1,91,
Mario Marcelino Amoros Guerrero,Mario Marcelino,Amoros Guerrero,0001-01-01,1,True,6,95,
Jessica Margarita Zetina Coli,Jessica Margarita,Zetina Coli,0001-01-01,2,True,4,131,
Armando Antonio Gomez Betancourt,Armando Antonio,Gomez Betancourt,1978-04-09,1,True,4,30,
Maria Del Carmen Pinete Vargas,Maria Del Carmen,Pinete Vargas,1960-08-29,2,True,4,125,
Maria Bertha Espinoza Segura,Maria Bertha,Espinoza Segura,1957-11-15,2,True,2,171,
Rosa Hernandez Espejo,Rosa,Hernandez Espejo,0001-01-01,2,True,7,207,
Fernando Luis Remes Garza,Fernando Luis,Remes Garza,0001-01-01,1,True,2,233,
Claudia Tello Espinosa,Claudia,Tello Espinosa,1964-10-16,2,True,7,287,
Luz Del Carmen Baxzi Garcia,Luz Del Carmen,Baxzi Garcia,1984-01-19,2,True,6,60,
Angelica Peña Martinez,Angelica,Peña Martinez,0001-01-01,2,True,4,67,
Rosalba Valencia Cruz,Rosalba,Valencia Cruz,1965-07-25,2,True,4,73,
Dulce Maria Corina Villegas Guarneros,Dulce Maria Corina,Villegas Guarneros,1966-12-24,2,True,-1,79,
Martha Rosa Morales Romero,Martha Rosa,Morales Romero,0001-01-01,2,True,2,83,
Valentin Reyes Lopez,Valentin,Reyes Lopez,1952-02-13,1,True,2,87,
Paola Tenorio Adame,Paola,Tenorio Adame,1966-04-20,2,True,2,95,
Itzel Aleli Dominguez Zopiyactle,Itzel Aleli,Dominguez Zopiyactle,0001-01-01,2,True,2,91,
Jorge Eduardo Muñoz Rodriguez,Jorge Eduardo,Muñoz Rodriguez,0001-01-01,1,True,-1,73,
Xochitl Edith Vazquez Zetina,Xochitl Edith,Vazquez Zetina,0001-01-01,2,True,4,131,
Jose Guadalupe Lopez Lopez,Jose Guadalupe,Lopez Lopez,0001-01-01,1,True,2,31,
Manuel Jesus May Lopez,Manuel Jesus,May Lopez,0001-01-01,1,True,-1,172,
Dominga Adriana Vargas Leon,Dominga Adriana,Vargas Leon,0001-01-01,2,True,4,208,
Arturo Ciau Puc,Arturo,Ciau Puc,0001-01-01,1,True,2,31,
Victor Manuel Gonzalez Escalante,Victor Manuel,Gonzalez Escalante,0001-01-01,1,True,4,31,
Juan Efrain Miranda Ontiveros,Juan Efrain,Miranda Ontiveros,0001-01-01,1,True,4,31,
Violeta Guadalupe Basora Fostil,Violeta Guadalupe,Basora Fostil,0001-01-01,2,True,-1,172,
Genny Gabriela Quijano Cruz,Genny Gabriela,Quijano Cruz,0001-01-01,2,True,-1,208,
Hortencia De Guadalupe Polanco Rojas,Hortencia De Guadalupe,Polanco Rojas,0001-01-01,2,True,2,234,
Liborio Vidal Aguilar,Liborio,Vidal Aguilar,1963-04-27,1,True,4,31,
Maria Del Carmen Ordaz Martinez,Maria Del Carmen,Ordaz Martinez,1965-02-06,2,True,4,126,
Rommel Aghmed Pacheco Marrufo,Rommel Aghmed,Pacheco Marrufo,1986-07-12,1,True,4,172,
Cecilia Anunciacion Patron Laviada,Cecilia Anunciacion,Patron Laviada,1971-03-25,2,True,4,208,
Yesenia Del Carmen Polanco Ross,Yesenia Del Carmen,Polanco Ross,0001-01-01,2,True,4,234,
Sanson Israel Palma Santos,Sanson Israel,Palma Santos,0001-01-01,1,True,4,31,
Maria Ester Alonzo Morales,Maria Ester,Alonzo Morales,1959-01-15,2,True,2,126,
Pablo Gamboa Miner,Pablo,Gamboa Miner,1986-04-05,1,True,4,172,
Ana Gabriela Cejudo Valencia,Ana Gabriela,Cejudo Valencia,0001-01-01,2,True,4,208,
Lizzete Janice Escobedo Salazar,Lizzete Janice,Escobedo Salazar,0001-01-01,2,True,7,234,
Magali Angelica Alferez Amaya,Magali Angelica,Alferez Amaya,0001-01-01,2,True,4,126,
Blanca Guadalupe Lopez Maldonado,Blanca Guadalupe,Lopez Maldonado,1978-10-13,2,True,4,234,
Guadalupe Gonzalez Caamal,Guadalupe,Gonzalez Caamal,0001-01-01,2,True,6,172,
Angel Garcia Martinez,Angel,Garcia Martinez,1984-01-25,1,True,4,208,
Francisco Javier Perez Y Perez,Francisco Javier,Perez Y Perez,0001-01-01,1,True,4,172,
Rocio Padilla Lizama,Rocio,Padilla Lizama,0001-01-01,2,True,4,208,
Jorge Enrique Canul Rubio,Jorge Enrique,Canul Rubio,0001-01-01,1,True,2,31,
Alaine Patricia Lopez Briceño,Alaine Patricia,Lopez Briceño,0001-01-01,2,True,4,172,
Karla Paola Medina Contreras,Karla Paola,Medina Contreras,1972-02-10,2,True,6,208,
Abigail Uc Canche,Abigail,Uc Canche,0001-01-01,2,True,4,234,
Alpha Alejandra Tavera Escalante,Alpha Alejandra,Tavera Escalante,1975-05-30,2,True,4,31,
Oscar Ivan Brito Zapata,Oscar Ivan,Brito Zapata,0001-01-01,1,True,4,172,
Geovani Cecilia Campos Vazquez,Geovani Cecilia,Campos Vazquez,0001-01-01,2,True,6,208,
Jorge Hipolito Chable Herrera,Jorge Hipolito,Chable Herrera,0001-01-01,1,True,2,31,
Cristina Gabriela Ancona Ley,Cristina Gabriela,Ancona Ley,0001-01-01,2,True,4,126,
Guadalupe Candelaria Uxul Bacab,Guadalupe Candelaria,Uxul Bacab,0001-01-01,2,True,4,172,
Adriana Fernandez Vera,Adriana,Fernandez Vera,0001-01-01,2,True,4,208,
Fernando Arturo Hercila Ek,Fernando Arturo,Hercila Ek,1989-01-01,1,True,4,234,
Rebeca Eugenia Herrera Santana,Rebeca Eugenia,Herrera Santana,0001-01-01,2,True,4,126,
Rosa Edith Diaz Ramon,Rosa Edith,Diaz Ramon,0001-01-01,2,True,7,208,
Carlos De Jesus Cervera Escalante,Carlos De Jesus,Cervera Escalante,0001-01-01,1,True,4,234,
Ignacia Margarita Torres Sansores,Ignacia Margarita,Torres Sansores,0001-01-01,2,True,4,31,
Kristhy Alejandra Aguilar Loria,Kristhy Alejandra,Aguilar Loria,0001-01-01,2,True,4,126,
Fanny Montejo Aque,Fanny,Montejo Aque,0001-01-01,2,True,2,172,
Mario Xavier Peraza Ramirez,Mario Xavier,Peraza Ramirez,0001-01-01,1,True,4,126,
Consuelo Del Carmen Navarrete Navarro,Consuelo Del Carmen,Navarrete Navarro,0001-01-01,2,True,1,234,
Marcos Rafael Valdez Alejos,Marcos Rafael,Valdez Alejos,0001-01-01,1,True,4,172,
Maria Esther Muñoz Valenzuela,Maria Esther,Muñoz Valenzuela,0001-01-01,2,True,-1,127,
Jaime Limon Perez,Jaime,Limón Pérez,0001-01-01,1,True,-1,127,
Guadalupe Celia Flores Escobedo,Guadalupe Celia,Flores Escobedo,0001-01-01,2,True,4,32,
Fabiola Najera Romero,Fabiola,Najera Romero,0001-01-01,2,True,4,173,
Olga Livia Vazquez Esparza,Olga Livia,Vazquez Esparza,0001-01-01,2,True,6,209,
Norma Angelica Castorena Berrelleza,Norma Angelica,Castorena Berrelleza,0001-01-01,2,True,5,32,
Miguel Angel Varela Pinedo,Miguel Angel,Varela Pinedo,0001-01-01,1,True,4,127,
Carlos Aurelio Peña Badillo,Carlos Aurelio,Peña Badillo,0001-01-01,1,True,4,173,
Carolina Davila Ramirez,Carolina,Davila Ramirez,0001-01-01,2,True,4,209,
Bennelly Jocabeth Hernandez Ruedas,Bennelly Jocabeth,Hernandez Ruedas,0001-01-01,2,True,6,32,
Lyndiana Elizabeth Bugarin Cortes,Lyndiana Elizabeth,Bugarin Cortes,1988-12-13,2,True,4,127,
Alfredo Femat Bañuelos,Alfredo,Femat Bañuelos,1961-01-12,1,True,6,173,
Norma Adela Guel Saldivar,Norma Adela,Guel Saldivar,1981-04-24,2,True,6,317,
Gabriela Sarai Ornelas Alvarez,Gabriela Sarai,Ornelas Alvarez,1983-10-03,2,True,4,317,
Francisco Gabriel Arellano Espinoza,Francisco Gabriel,Arellano Espinoza,0001-01-01,1,True,5,317,
Jorge Adan Rosas Murillo,Jorge Adan,Rosas Murillo,0001-01-01,1,True,-1,317,
German Alejandro Arciniega Muñoz,German Alejandro,Arciniega Muñoz,0001-01-01,1,True,-1,317,
Luis Armando Reynoso Femat,Luis Armando,Reynoso Femat,1957-08-15,1,True,4,317,
Ricardo Franco Sierra,Ricardo,Franco Sierra,1980-09-04,1,True,4,317,
Francisco Arturo Federico Avila Anaya,Francisco Arturo Federico,Avila Anaya,0001-01-01,1,True,6,317,
Leonardo Montañez Castro,Leonardo,Montañez Castro,0001-01-01,1,True,4,317,
Jorge Ramos Hernandez,Jorge,Ramos Hernandez,1968-07-11,1,True,2,348,
Monserrat Caballero Ramírez,Monserrat,Caballero Ramirez,0001-01-01,2,True,-1,348,
Kathia Beatriz Bustillos lturralde,Kathia Beatriz,Bustillos Iturralde,0001-01-01,2,True,6,348,
Adriana Teresa Millanes Salas,Adriana Teresa,Millanes Salas,1976-03-12,2,True,4,348,
Julian Leyzaola Peréz,Julian,Leyzaola Perez,1960-02-27,1,True,-1,348,
Lourdes lnzunza Medina,Lourdes,Inzunza Medina,0001-01-01,2,True,4,348,
Carlos Wilfrido Trejo Velasco,Carlos Wilfrido,Trejo Velasco,0001-01-01,1,True,4,355,
Eduardo Boanerges Balcazar Castillo,Eduardo Boanerges,Balcazar Castillo,0001-01-01,1,True,4,355,
Francisco Antonio Rojas Toledo,Francisco Antonio,Rojas Toledo,1956-01-29,1,True,5,355,
Rafael Ildefonso Hernandez Gutierrez,Rafael Ildefonso,Hernandez Gutierrez,0001-01-01,1,True,4,355,
Elvira Catalina Aguiar Alvarez,Elvira Catalina,Aguiar Alvarez,0001-01-01,2,True,4,355,
Ulises Coello Nuño,Ulises,Coello Nuño,0001-01-01,1,True,7,355,
Carlos Orsoe Morales Vazquez,Carlos Orsoe,Morales Vazquez,1957-10-27,1,True,4,355,
Gustavo Constantino Rodriguez Vazquez,Gustavo Constantino,Rodriguez Vazquez,0001-01-01,2,True,4,355,
Jorge Luis Martinez Salazar,Jorge Luis,Martinez Salazar,0001-01-01,1,True,-1,355,
Edmundo Robert Avalos Terrazas,Edmundo Robert,Avalos Terrazas,0001-01-01,1,True,-1,355,
Alberto Morales Bernal,Alberto,Morales Bernal,0001-01-01,1,True,-1,355,
Williams Oswaldo Ochoa Gallegos,Williams Oswaldo,Ochoa Gallegos,1978-06-06,1,True,4,355,
Sergio Carrillo Escudero,Sergio,Carrillo Escudero,0001-01-01,1,True,4,322,
Paola Karina Arroyo Gonzalez,Paola Karina,Arroyo Gonzalez,0001-01-01,2,True,6,322,
Miguel Alonso Riggs Baeza,Miguel Alonso,Riggs Baeza,1975-10-27,1,True,6,322,
Luis Manuel Medel Sanchez,Luis Manuel,Medel Sanchez,0001-01-01,1,True,4,322,
Priscila Eugenia Lara Cano,Priscila Eugenia,Lara Cano,0001-01-01,2,True,4,322,
Patricia Borunda Lara,Patricia,Borunda Lara,0001-01-01,2,True,4,322,
Marco Antonio Bonilla Mendoza,Marco Antonio,Bonilla Mendoza,0001-01-01,1,True,4,322,
Marco Adan Quezada Martinez,Marco Adan,Quezada Martinez,1968-12-18,1,True,4,322,
Santana Armando Guadiana Tijerina,Santana Armando,Guadiana Tijerina,1946-03-02,1,True,6,344,
Adriana Fuentes Tellez,Adriana,Fuenestes Tellez,1964-03-05,2,True,4,316,
Jose Rodolfo Martinez Ortega,Jose Rodolfo,Martinez Ortega,0001-01-01,1,True,4,316,
Marisela Saenz Moriel,Marisela,Saenz Moriel,0001-01-01,2,True,4,316,
Misael Maynez Cano,Misael,Maynez Cano,1973-08-26,1,True,6,316,
Javier Gonzalez Mocken,Javier,Gonzalez Mocken,1951-03-20,1,True,4,316,
Cruz Perez Cuellar,Cruz,Perez Cuellar,1969-01-16,2,True,6,316,
José María Fraustro Siller,José María,Fraustro Siller,1955-01-30,1,True,6,344,
Christian Ildefonso Cabello Romero,Christian Ildefonso,Cabello Romero,0001-01-01,1,True,4,344,
María Teresa de Jesús Romo Castillón,María Teresa de Jesús,Romo Castillón,1968-10-15,2,True,5,344,
Limbar Ulises Montemayor Valdez,Limbar Ulises,Montemayor Valdez,0001-01-01,1,True,-1,344,
María Magdalena Balderas Casas,María Magdalena,Balderas Casas,0001-01-01,2,True,4,344,
Mirna Ileana Narro García,Mirna Ileana,Narro García,0001-01-01,2,True,-1,344,
Vanessa Virginia Villarreal Narro,Vanessa Virginia,Villarreal Narro,0001-01-01,2,True,4,344,
Enrique Javier Navarro Flores,Enrique Javier,Navarro Flores,0001-01-01,1,True,7,344,
Marcelo de Jesus Torres Cofiño,Marcelo de Jesus,Torres Cofiño,1966-07-08,1,True,4,353,
Lily Daniela Leal Romo,Lily Daniela,Leal Romo,0001-01-01,2,True,4,353,
Maria Estrella Salas Garcia,Maria Estela,Salas Garcia,0001-01-01,2,True,-1,353,
Anna Lylya Bermudez Macias,Anna Lylya,Bermudez Macias,0001-01-01,2,True,-1,353,
Mariana Roman Leyer,Mariana,Roman Leyer,0001-01-01,2,True,2,353,
Victor Manuel Arellano Cobian,Victor Manuel,Arellano Cobian,1968-02-25,1,True,5,353,
Sandra Guadalupe Sierra Limones,Sandra Guadalupe,Sierra Limones,0001-01-01,2,True,4,353,
Roman Alberto Cepeta Gonzalez,Roman Alberto,Cepeda Gonzalez,0001-01-01,1,True,6,353,
Jorge Rios Contreras,Jorge,Rios Contreras,0001-01-01,1,True,4,353,
Carlos Alberto Roman Marin,Carlos Alberto,Roman Marin,0001-01-01,1,True,7,319,
Cesar Basilio Campos,Cesar,Basilio Campos,0001-01-01,1,True,6,319,
Xiomara Yañez Sanchez,Xiomara,Yañez Sanchez,0001-01-01,2,True,4,319,
Daniel Garcia Rodriguez,Daniel,Garcia Rodriguez,0001-01-01,1,True,-1,319,
Rafael Ramirez Garcia,Rafael,Ramirez Garcia,0001-01-01,1,True,4,319,
Pedro David Rodriguez Villegas,Pedro David,Rodriguez Villegas,0001-01-01,1,True,4,319,
Ruth Olvera Nieto,Ruth,Olvera Nieto,1963-01-23,2,True,6,319,
Lilia Flores Nicolau,Lilia,Flores Nicolau,0001-01-01,2,True,4,323,
Jesus Tolentino Roman Bojorquez,Jesus Tolentino,Roman Bojorquez,1956-09-10,1,True,2,323,
Rosa Maria Robles Hernandez,Rosa Maria,Robles Hernandez,0001-01-01,2,True,-1,323,
Araceli Carina Jimenez Peralta,Araceli Carina,Jimenez Peralta,0001-01-01,2,True,4,323,
Griselda Melendez Ramirez,Griselda,Melendez Ramirez,0001-01-01,2,True,-1,323,
Benjamin Cabrera Perez,Benjamin,Cabrera Perez,0001-01-01,1,True,4,323,
Adan Velasco Rodriguez,Adan,Velasco Rodriguez,0001-01-01,1,True,-1,323,
Karina Yolanda Traconis Vazquez,Karina Yolanda,Traconis Vazquez,0001-01-01,2,True,-1,323,
Xochitl Flores Jimenez,Xochitl,Flores Jimenez,0001-01-01,2,True,3,323,
Luis Manuel Velasco Muñoz,Luis Manuel,Velasco Muñoz,0001-01-01,1,True,4,327,
Johnattan Gonzalez Melendez,Johnattan,Gonzalez Melendez,1981-01-25,1,True,5,327,
Jose Salvador De Haro Inda,Jose Salvador,De Haro Inda,0001-01-01,1,True,4,327,
Maria Navora Mendoza Salmeron,Maria Navora,Mendoza Salmeron,0001-01-01,2,True,4,327,
Erika Paola Azuara Luna,Erika Paola,Azuara Luna,0001-01-01,2,True,4,327,
Karla Leticia Fiesco Garcia,Karla Leticia,Fiesco Garcia,0001-01-01,2,True,5,327,
Luis Daniel Serrano Palacios,Luis Daniel,Serrano Palacios,0001-01-01,1,True,-1,327,
Francisco Jose Moreno Torres,Francisco Jose,Moreno Torres,0001-01-01,1,True,4,329,
Jorge Alejandro Albarran Velazquez,Jorge Alejandro,Albarran Velazquez,0001-01-01,1,True,-1,329,
Jose Manuel Cortes Quiroz,Jose Manuel,Cortes Quiroz,0001-01-01,1,True,4,329,
Luis Antonio Torres Sanchez,Luis Antonio,Torres Sanchez,0001-01-01,1,True,6,329,
Israel Alejandro Torres Mendoza,Israel Alejandro,Torres Mendoza,0001-01-01,1,True,4,329,
Juan Luis Gomez Jardon,Juan Luis,Gomez Jardon,0001-01-01,1,True,4,329,
Juan Javel Ramirez Robledo,Juan Javel,Ramirez Robledo,0001-01-01,1,True,4,329,
Jesus Paredes Sainos,Jesus,Paredes Sainos,0001-01-01,1,True,-1,329,
Arturo Nieto Gonzalez,Arturo,Nieto Gonzalez,0001-01-01,1,True,-1,332,
Maricela Serrano Hernandez,Maricela,Serrano Hernandez,1961-03-03,2,True,6,332,
Cintia Milagros Ortiz Gonzalez,Cintia Milagros,Ortiz Gonzalez,0001-01-01,2,True,-1,332,
Pedro Felipe Moncayo Martinez,Pedro Felipe,Moncayo Martinez,0001-01-01,1,True,-1,332,
Alejandro Lopez Garcia,Alejandro,Lopez Garcia,0001-01-01,1,True,-1,332,
Jose Mario Mendoza Romo,Jose Mario,Mendoza Romo,0001-01-01,1,True,-1,332,
Juana Alvarez Gonzalez,Juana,Alvarez Gonzalez,0001-01-01,2,True,-1,332,
Jaime Alberto Gutierrez Muciño,Jaime Alberto,Gutierrez Muciño,0001-01-01,1,True,-1,332,
Felipe Rafael Arvizu De La Luz,Felipe Rafael,Arvizu De La Luz,1974-10-09,1,True,4,332,
Luis Alberto Casarrubias Amaral,Luis Alberto,Casarrubias Amaral,0001-01-01,1,True,6,341,
Jose Adolfo Murat Macias,Jose Adolfo,Murat Macias,1975-03-09,1,True,6,341,
Nazarea Herrera Maldonado,Nazarea,Herrera Maldonado,0001-01-01,2,True,6,341,
Karla Xiomara Ramirez Valladares,Karla Xiomara,Ramirez Valladares,0001-01-01,2,True,-1,341,
Hildegardo Bacilio Gomez,Hildegardo,Bacilio Gomez,0001-01-01,1,True,6,341,
Angelica Moya Marin,Angelica,Moya Marin,1966-02-16,2,True,2,341,
Patricia Elisa Duran Reveles,Patricia Elisa,Duran Reveles,1972-03-20,2,True,6,341,
Noe Molina Rusiles,Noe,Molina Rusiles,0001-01-01,1,True,6,342,
Juan Manuel Zepeda Hernandez,Juan Manuel,Zepeda Hernandez,1968-11-10,1,True,6,342,
Flor Alejandra Kiwan Altamirano,Flor Alejandra,Kiwan Altamirano,0001-01-01,2,True,6,342,
Victor Caballero Martinez,Victor,Caballero Martinez,0001-01-01,1,True,-1,342,
Enrique Rivero Leyva,Enrique,Rivero Leyva,0001-01-01,1,True,4,342,
Hector Miguel Bautista Lopez,Hector Miguel,Bautista Lopez,0001-01-01,1,True,4,342,
Adolfo Cerqueda Rebollo,Adolfo,Cerqueda Rebollo,0001-01-01,1,True,4,342,
Sergio Octavio German Olivares,Sergio Octavio,German Olivares,1962-03-22,1,True,4,346,
Jose Israel Ovando Becerra,Jose Israel,Ovando Becerra,0001-01-01,1,True,4,346,
Gigliola Cruz Hernandez,Gigliola,Cruz Hernandez,0001-01-01,2,True,-1,346,
Fabian Alfredo Corzo Contreras,Fabian Alfredo,Corzo Contreras,0001-01-01,1,True,4,346,
Luz Yesenia Buendia Rodriguez,Luz Yesenia,Buendia Rodriguez,0001-01-01,2,True,4,346,
Guadalupe Ivonne Solis Sandoval,Guadalupe Ivonne,Solis Sandoval,0001-01-01,2,True,4,346,
Javier Garcia Herrera,Javier,Garcia Herrera,0001-01-01,1,True,-1,346,
Jacqueline Corvera Mondragon,Jacqueline,Corvera Mondragon,0001-01-01,2,True,7,346,
Mariela Gutierrez Escalante,Mariela,Gutierrez Escalante,0001-01-01,2,True,-1,346,
Aranzazu Lara Hornelas,Aranzazu,Lara Hornelas,1980-11-11,2,True,4,350,
Israel Amador Serrano,Israel,Amador Serrano,0001-01-01,1,True,4,350,
Cuauhtemoc Sanchez Velazquez,Cuauhtemoc,Sanchez Velazquez,0001-01-01,1,True,4,350,
Heriberto Jaime Rubio Ortiz,Heriberto Jaime,Rubio Ortiz,1944-02-01,1,True,7,350,
Billy Alan Uribe Morales,Billy Alan,Uribe Morales,0001-01-01,1,True,4,350,
Marco Antonio Rodriguez Hurtado,Marco Antonio,Rodriguez Hurtado,0001-01-01,1,True,6,350,
Raciel Perez Cruz,Raciel,Perez Cruz,1970-11-22,1,True,6,350,
Jose Luis Velasco Lino,Jose Luis,Velasco Lino,1963-04-22,1,True,6,352,
Alfonso Nava De Los Reyes,Alfonso Nava,De Los Reyes,0001-01-01,1,True,6,352,
Jose Antonio Diaz Sanchez,Jose Antonio,Diaz Sanchez,0001-01-01,1,True,-1,352,
Jorge Garcia Benitez,Jorge,Garcia Benitez,0001-01-01,1,True,4,352,
Alfredo Diaz Espinoza,Alfredo,Diaz Espinoza,0001-01-01,1,True,4,352,
Raymundo Edgar Martinez Carbajal,Raymundo Edgar,Martinez Carbajal,0001-01-01,1,True,7,352,
Juan Rodolfo Sanchez Gomez,Juan Rodolfo,Sanchez Gomez,1971-07-24,1,True,6,352,
Axel Roth Velazquez,Axel,Roth Velazquez,0001-01-01,1,True,6,354,
Jorge Adan Barron Elizalde,Jorge Adan,Barron Elizalde,0001-01-01,1,True,6,354,
Diana Mora Ñonthe,Diana,Mora Ñonthe,0001-01-01,2,True,-1,354,
Juan Felipe Lopez Callejas,Juan Felipe,Lopez Callejas,0001-01-01,1,True,4,354,
Gildardo Perez Gabino,Gildardo,Perez Gabino,0001-01-01,1,True,4,354,
Fidel Enrique Escalante De Regules,Fidel Enrique,Escalante De,0001-01-01,1,True,7,354,
Jose Guillermo Salvador Diaz Salazar,Jose Guillermo,Salvador Diaz Salazar,0001-01-01,1,True,4,354,
Audias Toribio Martinez Alfaro,Audias Toribio,Martinez Alfaro,0001-01-01,1,True,-1,354,
Elena Garcia Martinez,Elena,Garcia Martinez,0001-01-01,2,True,4,354,
Igor Alejandro Aguirre Vazquez,Igor Alejandro,Aguirre Vazquez,0001-01-01,1,True,4,316,
Alejandro Carabias Icaza,Alejandro,Carabias Icaza,1973-01-09,1,True,4,316,
Ramiro Solorio Almazan,Ramiro,Solorio Almazan,0001-01-01,1,True,6,316,
Abelina Lopez Rodriguez,Abelina,Lopez Rodriguez,1965-09-23,2,True,6,316,
Raul Mauricio Legarreta Martinez,Raul Mauricio,Legarreta Martinez,0001-01-01,1,True,4,316,
Patricia Manzano Resendiz,Patricia,Manzano Resendiz,0001-01-01,2,True,-1,316,
Jose Alberto Alonso Gutierrez,Jose Alberto,Alonso Gutierrez,0001-01-01,1,True,4,316,
Ricardo Taja Ramirez,Ricardo,Taja Ramirez,0001-01-01,1,True,4,316,
Daniela De Los Santos Torres,Daniela,Santos Torres,1983-02-28,2,True,6,340,
Constantino Ortiz Garcia,Constantino,Ortiz Garcia,0001-01-01,1,True,-1,340,
Cesar Santoyo Muñoz,César,Santoyo Muñoz,0001-01-01,1,True,7,340,
Fausto Vallejo Figueroa,Fausto,Vallejo Figueroa,1949-05-17,1,True,7,340,
Raul Moron Orozco,Raúl,Orozco,1958-10-25,1,True,4,340,
Alfonso Jesus Martinez Alcazar,Alfonso Jesús,Martinez Alcazar,1975-01-30,1,True,6,340,
Adahan Casas Rivas,Adahan,Casas Rivas,1965-10-01,1,True,-1,347,
Hector Leonardo Torres Soltero,Hector Leonardo,Torres Soltero,0001-01-01,1,True,5,347,
Daniel Paul Yañez Gonzalez,Daniel Paul,Yañez Gonzalez,0001-01-01,1,True,6,347,
Geraldine Ponce Mendez,Geraldine,Ponce Mendez,1994-04-04,2,True,4,347,
Ivideliza Reyes Hernandez,Ivideliza,Reyes Hernandez,1978-12-21,2,True,4,347,
Eduardo Missael Espinoza Padilla,Eduardo Missael,Espinoza Padilla,1965-04-12,1,True,-1,347,
Jose Luis Donjuan De la Peña,Jose Luis,Donjuan De la Peña,0001-01-01,1,True,4,347,
Yolanda Cantu Garcia,Yolanda,Cantu Garcia,0001-01-01,2,True,6,339,
Luis Donaldo Colosio Riojas,Luis Donaldo,Colosio Riojas,0001-01-01,1,True,4,339,
Blanca Patricia Lopez De La Garza,Blanca Patricia,Lopez De La Garza,0001-01-01,2,True,4,339,
Jose Daniel Borrego Gomez,Jose Daniel,Borrego Gomez,0001-01-01,1,True,4,339,
Magdaleno Perez Hernandez,Magdaleno,Perez Hernandez,0001-01-01,1,True,5,339,
Victor Oswaldo Fuentes Solis,Victor Oswaldo,Fuentes Solis,1975-05-27,1,True,6,339,
Francisco Reynaldo Cienfuegos Martinez,Francisco Reynaldo,Cienfuegos Martinez,1977-08-21,1,True,4,339,
Francisco Javier Sanchez Fernandez,Francisco Javier,Sanchez Fernandez,0001-01-01,1,True,-1,339,
Luis Bernardo Nava Guerrero,Luis Bernardo,Nava Guerrero,1975-01-18,1,True,6,343,
Maria Aleman Muñoz Castillo,Maria Aleman,Muñoz Castillo,1990-04-14,2,True,6,343,
Clara Vanesa Garfias Rojas,Clara Vanesa,Garfias Rojas,0001-01-01,2,True,4,343,
Teresita Calzada Rovirosa,Teresita,Calzada Rovirosa,0001-01-01,2,True,6,343,
Jaime Garcia Alcocer,Jaime,Garcia Alcocer,0001-01-01,1,True,4,343,
Arturo Maximiliano Garcia Perez,Arturo Maximiliano,Garcia Perez,1972-10-04,1,True,6,343,
Waltter Lopez Gonzalez,Waltter,Lopez Gonzalez,0001-01-01,1,True,-1,343,
